customer_id,signup_date,region
5048,2023-04-16,South
5049,2023-09-28,West
5050,2023-11-15,East
5051,2023-06-16,East
5052,2023-01-13,North
5053,2023-12-03,West
5054,2023-02-01,East
5055,2023-02-09,North
5056,2023-05-28,South
5057,2023-08-06,South
5058,2023-08-07,West
5059,2023-03-23,East
5060,2023-11-29,South
5061,2023-07-27,North
5062,2023-07-20,South
5063,2023-11-28,South
5064,2023-02-07,East
5065,2023-07-30,East
5066,2023-11-23,North
5067,2023-09-06,West
5068,2023-08-15,West
5069,2023-02-17,South
5070,2023-01-18,North
5071,2023-10-22,West
5072,2023-07-15,West
5073,2023-07-06,South
5074,2023-12-11,North
5075,2023-08-12,West
5076,2023-11-14,East
5077,2023-12-31,East
5078,2023-12-03,South
5079,2023-08-17,South
5080,2023-03-18,South
5081,2023-07-07,South
5082,2023-12-12,West
5083,2023-09-27,North
5084,2023-04-05,South
5085,2023-11-06,South
5086,2023-05-12,West
5087,2023-02-08,South
5088,2023-03-13,South
5089,2023-10-08,North
5090,2023-11-29,East
5091,2023-06-09,South
5092,2023-07-06,West
5093,2023-07-10,North
5094,2023-04-30,West
5095,2023-08-08,North
5096,2023-02-22,North
5097,2023-08-10,South
5098,2023-05-11,South
5099,2023-08-25,South
5100,2023-09-03,East
5101,2023-08-14,East
5102,2023-07-27,West
5103,2023-04-06,South
5104,2023-07-19,East
5105,2023-09-04,South
5106,2023-03-13,East
5107,2023-11-14,East
5108,2023-07-04,North
5109,2023-01-06,South
5110,2023-07-25,South
5111,2023-02-01,East
5112,2023-04-09,South
5113,2023-09-13,East
5114,2023-07-06,South
5115,2023-03-17,North
5116,2023-06-26,South
5117,2023-11-11,North
5118,2023-10-14,West
5119,2023-12-15,South
5120,2023-09-12,South
5121,2023-11-21,South
5122,2023-07-09,North
5123,2023-11-04,South
5124,2023-12-11,South
5125,2023-05-07,East
5126,2023-10-14,West
5127,2023-09-11,North
5128,2023-08-01,East
5129,2023-09-07,North
5130,2023-03-25,East
5131,2023-01-13,West
5132,2023-02-14,East
5133,2023-05-07,North
5134,2023-04-24,South
5135,2023-10-03,South
5136,2023-07-24,West
5137,2023-12-03,North
5138,2023-09-30,North
5139,2023-02-27,North
5140,2023-11-24,West
5141,2023-08-07,South
5142,2023-04-19,East
5143,2023-10-06,West
5144,2023-06-23,East
5145,2023-11-24,South
5146,2023-09-21,West
5147,2023-11-11,South
5148,2023-04-21,East
5149,2023-07-06,North
5150,2023-09-26,North
5151,2023-08-17,East
5152,2023-06-05,North
5153,2023-07-08,East
5154,2023-09-29,West
5155,2023-01-02,West
5156,2023-09-03,West
5157,2023-07-29,North
5158,2023-10-13,South
5159,2023-12-25,North
5160,2023-01-13,North
5161,2023-04-06,South
5162,2023-08-09,South
5163,2023-08-26,South
5164,2023-04-04,South
5165,2023-12-04,North
5166,2023-09-26,East
5167,2023-06-20,West
5168,2023-04-04,East
5169,2023-05-29,North
5170,2023-04-22,South
5171,2023-02-24,West
5172,2023-12-03,West
5173,2023-04-26,East
5174,2023-05-23,North
5175,2023-07-20,North
5176,2023-06-29,North
5177,2023-07-21,West
5178,2023-12-30,East
5179,2023-02-22,West
5180,2023-06-29,West
5181,2023-11-09,South
5182,2023-11-04,East
5183,2023-05-17,South
5184,2023-07-01,North
5185,2023-01-01,West
5186,2023-02-13,East
5187,2023-08-15,North
5188,2023-11-27,East
5189,2023-04-08,West
5190,2023-07-27,East
5191,2023-09-22,North
5192,2023-10-15,South
5193,2023-09-28,West
5194,2023-05-20,South
5195,2023-08-25,West
5196,2023-03-13,North
5197,2023-06-04,West
5198,2023-07-09,South
5199,2023-09-25,West
5200,2023-11-17,North
5201,2023-04-17,West
5202,2023-08-20,South
5203,2023-02-11,North
5204,2023-07-09,South
5205,2023-05-19,West
5206,2023-04-13,East
5207,2023-06-20,South
5208,2023-12-17,West
5209,2023-09-30,East
5210,2023-08-09,East
5211,2023-08-01,North
5212,2023-12-07,East
5213,2023-02-25,South
5214,2023-12-08,South
5215,2023-04-12,East
5216,2023-07-11,West
5217,2023-11-06,South
5218,2023-07-19,South
5219,2023-08-21,North
5220,2023-08-15,West
5221,2023-05-19,East
5222,2023-12-10,West
5223,2023-11-01,North
5224,2023-05-29,North
5225,2023-04-25,West
5226,2023-03-04,North
5227,2023-04-14,North
5228,2023-12-05,North
5229,2023-12-25,West
5230,2023-06-05,North
5231,2023-09-30,East
5232,2023-01-06,East
5233,2023-05-27,South
5234,2023-07-03,East
5235,2023-01-28,South
5236,2023-02-07,West
5237,2023-04-29,North
5238,2023-10-20,East
5239,2023-09-01,South
5240,2023-03-09,West
5241,2023-08-02,South
5242,2023-08-06,North
5243,2023-06-26,East
5244,2023-10-26,West
5245,2023-06-13,South
5246,2023-02-27,West
5247,2023-09-26,South
5248,2023-11-04,South
5249,2023-02-27,North
5250,2023-10-15,North
5251,2023-04-15,South
5252,2023-08-16,East
5253,2023-09-04,West
5254,2023-07-07,West
5255,2023-03-24,North
5256,2023-07-05,East
5257,2023-09-09,South
5258,2023-12-21,North
5259,2023-08-26,South
5260,2023-12-26,South
5261,2023-07-03,North
5262,2023-10-11,East
5263,2023-07-29,West
5264,2023-10-31,North
5265,2023-10-23,East
5266,2023-04-07,South
5267,2023-07-27,North
5268,2023-05-17,West
5269,2023-07-03,West
5270,2023-03-17,South
5271,2023-10-14,North
5272,2023-05-22,West
5273,2023-08-25,North
5274,2023-01-25,West
5275,2023-10-17,South
5276,2023-03-08,South
5277,2023-09-07,North
5278,2023-04-28,East
5279,2023-03-14,East
5280,2023-10-09,South
5281,2023-12-26,West
5282,2023-01-10,East
5283,2023-07-30,South
5284,2023-11-19,West
5285,2023-06-01,West
5286,2023-01-05,East
5287,2023-07-14,South
5288,2023-10-10,West
5289,2023-04-23,West
5290,2023-09-28,North
5291,2023-06-12,North
5292,2023-04-15,East
5293,2023-06-30,North
5294,2023-02-13,South
5295,2023-10-09,East
5296,2023-06-24,East
5297,2023-06-11,North
5298,2023-12-17,West
5299,2023-12-06,South
5300,2023-05-20,South
5301,2023-05-12,South
5302,2023-03-28,East
5303,2023-06-25,South
5304,2023-07-02,West
5305,2023-05-09,West
5306,2023-09-03,North
5307,2023-03-30,South
5308,2023-03-07,East
5309,2023-06-07,North
5310,2023-05-29,West
5311,2023-12-06,South
5312,2023-04-26,West
5313,2023-08-02,North
5314,2023-10-21,West
5315,2023-09-10,South
5316,2023-05-23,South
5317,2023-09-07,North
5318,2023-10-29,South
5319,2023-01-25,West
5320,2023-10-04,West
5321,2023-03-11,East
5322,2023-04-23,East
5323,2023-12-29,East
5324,2023-04-22,West
5325,2023-12-30,West
5326,2023-10-30,North
5327,2023-04-01,East
5328,2023-01-18,West
5329,2023-05-29,North
5330,2023-08-15,West
5331,2023-08-02,North
5332,2023-12-26,East
5333,2023-05-31,East
5334,2023-07-11,East
5335,2023-02-09,West
5336,2023-08-30,West
5337,2023-05-18,North
5338,2023-12-11,South
5339,2023-06-29,South
5340,2023-07-19,East
5341,2023-07-22,South
5342,2023-03-02,East
5343,2023-07-11,North
5344,2023-01-05,South
5345,2023-08-25,South
5346,2023-06-30,East
5347,2023-11-07,North
5348,2023-02-06,South
5349,2023-02-25,South
5350,2023-08-25,South
5351,2023-12-24,North
5352,2023-12-15,North
5353,2023-07-16,South
5354,2023-03-14,East
5355,2023-02-28,East
5356,2023-08-28,South
5357,2023-01-02,North
5358,2023-12-26,South
5359,2023-07-07,North
5360,2023-11-03,South
5361,2023-01-30,North
5362,2023-09-24,West
5363,2023-04-18,East
5364,2023-11-28,West
5365,2023-03-31,East
5366,2023-07-24,North
5367,2023-08-08,West
5368,2023-04-04,East
5369,2023-04-13,South
5370,2023-08-11,North
5371,2023-07-05,North
5372,2023-07-03,South
5373,2023-06-11,South
5374,2023-09-04,East
5375,2023-01-31,North
5376,2023-02-21,East
5377,2023-12-11,South
5378,2023-03-17,North
5379,2023-10-05,South
5380,2023-02-09,East
5381,2023-04-11,East
5382,2023-04-21,East
5383,2023-11-17,North
5384,2023-09-06,South
5385,2023-07-10,South
5386,2023-07-01,East
5387,2023-12-01,East
5388,2023-07-28,East
5389,2023-01-22,East
5390,2023-06-15,West
5391,2023-04-09,West
5392,2023-07-27,West
5393,2023-01-08,East
5394,2023-07-09,East
5395,2023-06-24,South
5396,2023-09-30,North
5397,2023-01-17,South
5398,2023-03-31,West
5399,2023-05-21,South
5400,2023-05-25,East
5401,2023-06-15,West
5402,2023-12-03,West
5403,2023-03-19,North
5404,2023-09-19,North
5405,2023-06-12,West
5406,2023-01-14,West
5407,2023-08-27,South
5408,2023-03-13,West
5409,2023-05-23,East
5410,2023-11-06,South
5411,2023-10-10,East
5412,2023-09-26,East
5413,2023-08-29,East
5414,2023-09-02,West
5415,2023-06-12,North
5416,2023-03-01,North
5417,2023-01-06,East
5418,2023-07-16,West
5419,2023-02-27,South
5420,2023-11-01,East
5421,2023-08-05,South
5422,2023-01-26,South
5423,2023-10-30,West
5424,2023-01-05,West
5425,2023-01-20,North
5426,2023-07-17,North
5427,2023-02-28,West
5428,2023-08-30,East
5429,2023-05-26,North
5430,2023-09-30,South
5431,2023-09-06,East
5432,2023-01-14,South
5433,2023-01-13,West
5434,2023-02-13,South
5435,2023-01-19,East
5436,2023-03-04,West
5437,2023-08-27,East
5438,2023-12-03,South
5439,2023-04-10,East
5440,2023-06-12,West
5441,2023-05-02,South
5442,2023-02-13,South
5443,2023-12-26,North
5444,2023-11-13,North
5445,2023-05-25,East
5446,2023-11-23,North
5447,2023-12-29,North
5448,2023-02-19,North
5449,2023-03-06,North
5450,2023-12-21,West
5451,2023-10-15,West
5452,2023-06-13,North
5453,2023-05-21,East
5454,2023-11-10,West
5455,2023-05-08,North
5456,2023-08-27,West
5457,2023-11-20,South
5458,2023-10-23,West
5459,2023-07-06,West
5460,2023-07-27,East
5461,2023-08-08,West
5462,2023-07-09,East
5463,2023-12-12,South
5464,2023-10-11,North
5465,2023-12-18,East
5466,2023-08-25,West
5467,2023-07-13,West
5468,2023-10-14,East
5469,2023-09-16,South
5470,2023-09-03,North
5471,2023-05-16,West
5472,2023-10-07,South
5473,2023-09-28,North
5474,2023-06-20,North
5475,2023-06-08,West
5476,2023-07-20,East
5477,2023-02-14,West
5478,2023-09-21,West
5479,2023-03-12,West
5480,2023-12-30,South
5481,2023-04-13,East
5482,2023-05-05,South
5483,2023-11-09,West
5484,2023-10-13,East
5485,2023-08-18,North
5486,2023-05-26,East
5487,2023-07-16,West
5488,2023-08-09,East
5489,2023-03-01,North
5490,2023-04-08,North
5491,2023-06-20,East
5492,2023-06-22,North
5493,2023-05-31,South
5494,2023-12-16,East
5495,2023-05-02,North
5496,2023-04-18,North
5497,2023-01-04,East
5498,2023-04-03,South
5499,2023-01-06,East
5500,2023-10-15,North
5501,2023-04-16,East
5502,2023-05-26,North
5503,2023-09-28,West
5504,2023-04-06,East
5505,2023-08-17,East
5506,2023-07-21,North
5507,2023-07-31,North
5508,2023-01-06,North
5509,2023-04-22,North
5510,2023-11-19,East
5511,2023-04-16,North
5512,2023-05-19,East
5513,2023-10-26,South
5514,2023-04-06,East
5515,2023-12-03,North
5516,2023-10-24,North
5517,2023-08-02,South
5518,2023-10-18,East
5519,2023-01-22,South
5520,2023-07-12,East
5521,2023-05-30,North
5522,2023-09-04,East
5523,2023-09-24,North
5524,2023-09-08,North
5525,2023-01-03,West
5526,2023-11-12,West
5527,2023-03-17,East
5528,2023-03-28,North
5529,2023-09-27,South
5530,2023-08-13,North
5531,2023-01-18,South
5532,2023-04-23,East
5533,2023-09-08,East
5534,2023-08-21,South
5535,2023-11-25,South
5536,2023-10-06,North
5537,2023-07-21,East
5538,2023-03-24,North
5539,2023-05-05,South
5540,2023-06-24,West
5541,2023-03-10,West
5542,2023-02-16,West
5543,2023-09-13,South
5544,2023-08-03,North
5545,2023-01-30,East
5546,2023-10-08,South
5547,2023-08-25,West
5548,2023-09-05,North
5549,2023-01-25,East
5550,2023-03-15,East
5551,2023-07-25,South
5552,2023-11-10,South
5553,2023-04-04,East
5554,2023-05-07,East
5555,2023-01-25,West
5556,2023-11-30,East
5557,2023-12-21,South
5558,2023-04-26,North
5559,2023-02-17,West
5560,2023-08-14,West
5561,2023-09-23,East
5562,2023-04-09,North
5563,2023-01-11,West
5564,2023-03-26,South
5565,2023-08-02,East
5566,2023-06-22,South
5567,2023-07-28,East
5568,2023-03-05,West
5569,2023-09-15,East
5570,2023-11-28,North
5571,2023-05-01,South
5572,2023-10-25,North
5573,2023-02-23,South
5574,2023-11-27,South
5575,2023-09-29,East
5576,2023-08-29,West
5577,2023-08-31,West
5578,2023-01-18,North
5579,2023-07-06,East
5580,2023-12-12,West
5581,2023-05-24,South
5582,2023-09-19,South
5583,2023-12-30,East
5584,2023-08-27,North
5585,2023-10-31,East
5586,2023-10-25,North
5587,2023-03-17,East
5588,2023-07-07,South
5589,2023-11-29,East
5590,2023-09-03,West
5591,2023-05-10,West
5592,2023-11-11,East
5593,2023-10-10,North
5594,2023-03-20,North
5595,2023-03-13,South
5596,2023-09-20,South
5597,2023-07-10,North
5598,2023-03-04,East
5599,2023-01-12,South
5600,2023-05-21,North
5601,2023-09-11,North
5602,2023-02-12,East
5603,2023-01-17,West
5604,2023-03-04,North
5605,2023-09-10,South
5606,2023-10-19,East
5607,2023-01-08,East
5608,2023-11-21,East
5609,2023-03-31,West
5610,2023-07-27,West
5611,2023-10-19,South
5612,2023-10-11,South
5613,2023-04-28,East
5614,2023-12-15,South
5615,2023-06-24,North
5616,2023-03-17,West
5617,2023-04-11,East
5618,2023-05-31,East
5619,2023-09-27,North
5620,2023-03-12,North
5621,2023-06-29,North
5622,2023-05-04,North
5623,2023-10-20,East
5624,2023-10-12,West
5625,2023-07-14,West
5626,2023-08-16,North
5627,2023-10-02,South
5628,2023-04-16,East
5629,2023-01-21,West
5630,2023-03-05,North
5631,2023-06-14,South
5632,2023-01-27,South
5633,2023-11-07,North
5634,2023-10-12,East
5635,2023-05-28,West
5636,2023-10-08,South
5637,2023-11-22,West
5638,2023-11-15,West
5639,2023-06-13,South
5640,2023-08-12,North
5641,2023-09-29,South
5642,2023-05-26,South
5643,2023-12-22,East
5644,2023-01-30,West
5645,2023-02-14,North
5646,2023-10-02,West
5647,2023-02-03,South
5648,2023-05-21,North
5649,2023-11-14,North
5650,2023-08-09,North
5651,2023-12-22,North
5652,2023-01-22,East
5653,2023-06-29,North
5654,2023-11-25,South
5655,2023-08-19,East
5656,2023-02-07,South
5657,2023-03-11,South
5658,2023-04-26,West
5659,2023-08-27,North
5660,2023-12-01,North
5661,2023-05-28,South
5662,2023-01-09,North
5663,2023-10-15,East
5664,2023-02-19,West
5665,2023-12-04,North
5666,2023-01-05,North
5667,2023-12-09,East
5668,2023-05-06,West
5669,2023-03-16,East
5670,2023-06-14,South
5671,2023-10-05,South
5672,2023-11-20,North
5673,2023-10-27,West
5674,2023-10-17,South
5675,2023-03-18,East
5676,2023-10-25,South
5677,2023-05-17,South
5678,2023-04-16,East
5679,2023-04-05,North
5680,2023-05-15,West
5681,2023-03-09,North
5682,2023-05-27,East
5683,2023-06-08,South
5684,2023-06-12,West
5685,2023-12-07,North
5686,2023-07-08,East
5687,2023-12-05,South
5688,2023-04-05,South
5689,2023-06-30,North
5690,2023-10-15,East
5691,2023-11-18,South
5692,2023-07-06,South
5693,2023-05-18,West
5694,2023-05-10,South
5695,2023-07-13,North
5696,2023-11-12,East
5697,2023-09-30,East
5698,2023-12-18,West
5699,2023-05-24,East
5700,2023-01-16,North
5701,2023-10-29,South
5702,2023-09-02,West
5703,2023-04-17,East
5704,2023-03-29,West
5705,2023-05-09,West
5706,2023-12-07,East
5707,2023-01-04,West
5708,2023-11-23,East
5709,2023-11-02,North
5710,2023-04-05,East
5711,2023-07-28,South
5712,2023-08-13,East
5713,2023-12-14,South
5714,2023-11-17,West
5715,2023-02-16,East
5716,2023-06-30,South
5717,2023-04-16,East
5718,2023-07-18,East
5719,2023-04-16,East
5720,2023-10-07,North
5721,2023-09-17,South
5722,2023-04-18,North
5723,2023-01-19,North
5724,2023-10-23,South
5725,2023-11-02,East
5726,2023-06-20,North
5727,2023-11-27,North
5728,2023-07-14,North
5729,2023-01-12,East
5730,2023-07-14,North
5731,2023-10-10,West
5732,2023-07-01,South
5733,2023-11-01,West
5734,2023-05-24,East
5735,2023-11-12,North
5736,2023-07-01,South
5737,2023-01-30,North
5738,2023-03-25,East
5739,2023-06-15,South
5740,2023-10-11,West
5741,2023-10-08,South
5742,2023-04-06,North
5743,2023-09-23,South
5744,2023-10-25,East
5745,2023-10-23,East
5746,2023-08-13,South
5747,2023-11-29,East
5748,2023-12-27,East
5749,2023-02-11,East
5750,2023-10-30,West
5751,2023-09-03,North
5752,2023-07-27,East
5753,2023-08-25,South
5754,2023-01-22,East
5755,2023-07-04,West
5756,2023-08-30,South
5757,2023-12-29,North
5758,2023-10-10,South
5759,2023-02-10,South
5760,2023-12-02,South
5761,2023-06-11,South
5762,2023-06-09,East
5763,2023-03-30,North
5764,2023-11-18,East
5765,2023-01-12,West
5766,2023-03-14,West
5767,2023-03-17,South
5768,2023-12-12,East
5769,2023-07-20,East
5770,2023-01-10,North
5771,2023-12-18,North
5772,2023-08-14,North
5773,2023-06-25,East
5774,2023-10-03,North
5775,2023-02-08,North
5776,2023-03-01,North
5777,2023-03-07,South
5778,2023-11-17,West
5779,2023-05-04,West
5780,2023-06-13,East
5781,2023-06-08,East
5782,2023-02-26,South
5783,2023-03-19,West
5784,2023-07-13,North
5785,2023-10-12,North
5786,2023-01-15,East
5787,2023-01-12,West
5788,2023-04-11,East
5789,2023-06-05,East
5790,2023-12-06,North
5791,2023-05-05,North
5792,2023-12-25,West
5793,2023-10-07,East
5794,2023-04-20,South
5795,2023-11-30,West
5796,2023-12-23,East
5797,2023-05-26,West
5798,2023-08-04,West
5799,2023-06-11,West
5800,2023-05-08,South
5801,2023-11-10,South
5802,2023-11-28,North
5803,2023-05-30,North
5804,2023-02-05,East
5805,2023-06-22,West
5806,2023-01-22,East
5807,2023-07-25,North
5808,2023-05-07,South
5809,2023-12-02,North
5810,2023-12-22,East
5811,2023-08-05,North
5812,2023-04-06,East
5813,2023-06-13,East
5814,2023-05-28,East
5815,2023-01-18,East
5816,2023-10-21,North
5817,2023-07-14,East
5818,2023-05-31,East
5819,2023-12-31,West
5820,2023-05-03,East
5821,2023-07-06,North
5822,2023-05-29,East
5823,2023-04-14,South
5824,2023-08-31,South
5825,2023-08-19,East
5826,2023-07-25,South
5827,2023-07-17,South
5828,2023-12-03,North
5829,2023-03-28,West
5830,2023-05-22,South
5831,2023-11-13,South
5832,2023-07-18,West
5833,2023-02-15,West
5834,2023-10-15,South
5835,2023-01-15,East
5836,2023-02-13,South
5837,2023-06-18,East
5838,2023-11-06,East
5839,2023-02-13,East
5840,2023-04-08,West
5841,2023-09-18,South
5842,2023-04-19,South
5843,2023-10-10,North
5844,2023-12-09,West
5845,2023-04-14,North
5846,2023-09-13,North
5847,2023-07-25,East
5848,2023-12-01,West
5849,2023-02-12,North
5850,2023-12-19,South
5851,2023-09-02,North
5852,2023-10-14,West
5853,2023-12-21,South
5854,2023-09-30,South
5855,2023-03-24,South
5856,2023-04-20,East
5857,2023-07-09,South
5858,2023-10-15,East
5859,2023-09-08,East
5860,2023-07-31,North
5861,2023-10-18,North
5862,2023-05-13,South
5863,2023-07-20,West
5864,2023-10-12,South
5865,2023-11-22,North
5866,2023-04-05,South
5867,2023-10-05,North
5868,2023-11-21,South
5869,2023-08-07,West
5870,2023-03-30,South
5871,2023-03-13,West
5872,2023-09-04,West
5873,2023-05-09,South
5874,2023-07-31,West
5875,2023-12-09,West
5876,2023-04-06,North
5877,2023-03-16,North
5878,2023-02-23,West
5879,2023-12-10,East
5880,2023-02-23,South
5881,2023-08-06,West
5882,2023-01-16,South
5883,2023-04-09,North
5884,2023-01-20,South
5885,2023-02-15,West
5886,2023-07-12,West
5887,2023-02-27,West
5888,2023-04-21,West
5889,2023-05-09,East
5890,2023-12-03,East
5891,2023-07-13,East
5892,2023-12-06,West
5893,2023-11-22,East
5894,2023-01-08,South
5895,2023-01-29,West
5896,2023-04-22,North
5897,2023-06-10,West
5898,2023-05-11,South
5899,2023-07-07,East
5900,2023-06-12,West
5901,2023-07-16,East
5902,2023-12-30,West
5903,2023-07-23,South
5904,2023-07-31,West
5905,2023-04-19,East
5906,2023-10-03,East
5907,2023-03-14,South
5908,2023-06-16,West
5909,2023-09-17,North
5910,2023-08-31,West
5911,2023-10-02,South
5912,2023-04-12,North
5913,2023-06-22,South
5914,2023-06-20,West
5915,2023-05-21,North
5916,2023-07-07,South
5917,2023-03-27,East
5918,2023-02-21,North
5919,2023-04-21,North
5920,2023-12-31,South
5921,2023-12-08,East
5922,2023-02-12,North
5923,2023-07-30,South
5924,2023-07-19,North
5925,2023-10-25,North
5926,2023-12-12,North
5927,2023-08-28,East
5928,2023-04-25,West
5929,2023-01-26,West
5930,2023-10-26,East
5931,2023-03-18,East
5932,2023-05-17,South
5933,2023-01-20,North
5934,2023-07-30,East
5935,2023-08-28,South
5936,2023-02-08,West
5937,2023-09-25,West
5938,2023-07-26,West
5939,2023-09-24,West
5940,2023-06-03,South
5941,2023-02-11,North
5942,2023-01-11,South
5943,2023-10-21,North
5944,2023-04-08,West
5945,2023-10-02,East
5946,2023-08-18,East
5947,2023-08-08,East
5948,2023-03-06,North
5949,2023-12-21,West
5950,2023-08-20,South
5951,2023-11-24,East
5952,2023-02-21,North
5953,2023-09-20,East
5954,2023-09-24,South
5955,2023-12-25,West
5956,2023-11-13,South
5957,2023-11-20,West
5958,2023-06-03,West
5959,2023-12-24,West
5960,2023-05-20,East
5961,2023-02-20,South
5962,2023-04-27,East
5963,2023-02-15,South
5964,2023-11-05,North
5965,2023-03-29,North
5966,2023-07-27,South
5967,2023-09-26,South
5968,2023-03-30,South
5969,2023-04-28,South
5970,2023-02-23,West
5971,2023-04-26,East
5972,2023-04-28,West
5973,2023-09-17,East
5974,2023-03-16,East
5975,2023-11-01,East
5976,2023-01-07,West
5977,2023-05-02,South
5978,2023-01-11,West
5979,2023-12-14,West
5980,2023-08-03,East
5981,2023-10-06,North
5982,2023-01-28,North
5983,2023-08-23,West
5984,2023-11-09,East
5985,2023-01-26,West
5986,2023-02-23,West
5987,2023-01-29,South
5988,2023-12-19,East
5989,2023-06-13,North
5990,2023-09-27,North
5991,2023-11-30,North
5992,2023-02-04,West
5993,2023-10-13,East
5994,2023-12-14,South
5995,2023-09-30,North
5996,2023-07-27,East
5997,2023-08-26,North
5998,2023-04-03,South
5999,2023-06-22,East
6000,2023-03-20,West
6001,2023-04-20,West
6002,2023-08-05,North
6003,2023-12-24,North
6004,2023-04-16,East
6005,2023-02-16,South
6006,2023-06-30,North
6007,2023-03-05,East
6008,2023-09-03,South
6009,2023-09-01,North
6010,2023-11-16,North
6011,2023-03-28,East
6012,2023-08-05,North
6013,2023-01-07,West
6014,2023-10-05,South
6015,2023-12-03,South
6016,2023-07-29,West
6017,2023-06-18,East
6018,2023-11-26,West
6019,2023-05-18,West
6020,2023-11-02,South
6021,2023-08-18,East
6022,2023-11-04,North
6023,2023-06-10,West
6024,2023-01-01,West
6025,2023-08-24,East
6026,2023-07-07,West
6027,2023-01-04,East
6028,2023-05-12,North
6029,2023-08-06,East
6030,2023-09-17,North
6031,2023-01-01,East
6032,2023-03-12,West
6033,2023-06-27,North
6034,2023-07-08,West
6035,2023-10-18,North
6036,2023-01-08,East
6037,2023-09-10,East
6038,2023-10-19,East
6039,2023-09-01,South
6040,2023-05-03,South
6041,2023-10-26,North
6042,2023-10-10,South
6043,2023-02-01,East
6044,2023-11-30,South
6045,2023-05-26,South
6046,2023-06-05,West
6047,2023-01-16,North
6048,2023-12-21,North
6049,2023-02-16,North
6050,2023-09-08,South
6051,2023-07-06,East
6052,2023-01-31,West
6053,2023-09-17,North
6054,2023-01-17,South
6055,2023-02-08,East
6056,2023-10-31,West
6057,2023-02-08,West
6058,2023-05-12,North
6059,2023-01-30,North
6060,2023-06-07,East
6061,2023-10-05,South
6062,2023-07-22,East
6063,2023-03-07,North
6064,2023-04-18,East
6065,2023-09-25,South
6066,2023-08-10,West
6067,2023-10-19,West
6068,2023-01-18,West
6069,2023-03-31,West
6070,2023-06-30,North
6071,2023-09-12,North
6072,2023-09-10,South
6073,2023-09-14,South
6074,2023-12-12,South
6075,2023-03-28,South
6076,2023-03-31,East
6077,2023-08-25,South
6078,2023-03-11,West
6079,2023-02-13,West
6080,2023-07-19,West
6081,2023-06-01,East
6082,2023-03-27,South
6083,2023-01-19,West
6084,2023-04-11,West
6085,2023-04-05,West
6086,2023-09-11,West
6087,2023-12-23,North
6088,2023-01-30,South
6089,2023-09-06,South
6090,2023-02-02,East
6091,2023-08-17,North
6092,2023-01-12,East
6093,2023-04-28,West
6094,2023-12-16,East
6095,2023-06-04,West
6096,2023-09-03,West
6097,2023-11-28,South
6098,2023-09-04,South
6099,2023-01-29,South
6100,2023-06-10,South
6101,2023-08-23,South
6102,2023-07-09,North
6103,2023-04-27,South
6104,2023-09-28,East
6105,2023-09-15,West
6106,2023-06-29,South
6107,2023-06-21,North
6108,2023-10-01,East
6109,2023-09-16,East
6110,2023-05-15,West
6111,2023-06-20,East
6112,2023-07-29,East
6113,2023-08-24,East
6114,2023-07-05,East
6115,2023-12-30,North
6116,2023-04-05,West
6117,2023-01-11,South
6118,2023-03-09,East
6119,2023-07-29,North
6120,2023-07-15,West
6121,2023-04-08,South
6122,2023-04-03,West
6123,2023-01-22,North
6124,2023-06-21,North
6125,2023-05-14,North
6126,2023-01-25,East
6127,2023-07-04,North
6128,2023-03-26,South
6129,2023-02-24,East
6130,2023-09-08,West
6131,2023-05-24,South
6132,2023-12-17,East
6133,2023-06-16,North
6134,2023-08-12,West
6135,2023-08-08,North
6136,2023-06-28,South
6137,2023-04-29,South
6138,2023-09-22,East
6139,2023-05-30,South
6140,2023-08-03,West
6141,2023-07-16,East
6142,2023-02-11,West
6143,2023-02-22,North
6144,2023-11-26,West
6145,2023-09-08,West
6146,2023-10-22,South
6147,2023-09-28,North
6148,2023-05-03,South
6149,2023-12-05,North
6150,2023-09-23,North
6151,2023-12-14,West
6152,2023-01-29,South
6153,2023-02-04,West
6154,2023-01-06,West
6155,2023-04-21,West
6156,2023-10-21,North
6157,2023-03-18,South
6158,2023-12-15,South
6159,2023-05-27,West
6160,2023-03-08,North
6161,2023-01-08,South
6162,2023-05-02,East
6163,2023-12-06,South
6164,2023-06-24,West
6165,2023-06-28,East
6166,2023-03-26,North
6167,2023-02-14,East
6168,2023-05-16,East
6169,2023-12-09,West
6170,2023-01-16,South
6171,2023-11-29,North
6172,2023-07-14,East
6173,2023-01-09,West
6174,2023-11-12,South
6175,2023-11-30,East
6176,2023-11-29,West
6177,2023-11-23,West
6178,2023-01-15,West
6179,2023-11-23,North
6180,2023-04-12,South
6181,2023-08-14,East
6182,2023-10-05,South
6183,2023-04-23,South
6184,2023-01-01,East
6185,2023-09-23,South
6186,2023-07-27,North
6187,2023-04-20,East
6188,2023-07-19,East
6189,2023-11-02,West
6190,2023-01-12,South
6191,2023-12-11,East
6192,2023-07-07,East
6193,2023-06-03,North
6194,2023-11-30,West
6195,2023-10-06,East
6196,2023-06-20,North
6197,2023-05-14,East
6198,2023-01-25,East
6199,2023-01-18,East
6200,2023-07-09,North
6201,2023-05-21,South
6202,2023-02-12,East
6203,2023-11-30,East
6204,2023-10-11,South
6205,2023-05-26,East
6206,2023-11-11,West
6207,2023-11-15,East
6208,2023-04-02,West
6209,2023-06-28,South
6210,2023-02-25,North
6211,2023-06-04,South
6212,2023-06-09,East
