order_id,customer_id,order_date,revenue
17663,1765,2024-02-17,1912
17664,4248,2024-03-24,1855
17665,4635,2024-02-27,1491
17666,7212,2024-01-15,1304
17667,791,2024-01-09,1549
17668,9004,2024-03-14,1607
17669,8641,2024-03-08,946
17670,4203,2024-02-02,244
17671,8902,2024-01-07,240
17672,5089,2024-01-08,1950
17673,7176,2024-03-17,1048
17674,5891,2024-01-11,971
17675,8275,2024-03-29,1357
17676,2380,2024-02-07,1256
17677,9485,2024-02-03,371
17678,9115,2024-02-28,1504
17679,8334,2024-03-23,269
17680,7907,2024-01-25,1643
17681,886,2024-03-15,225
17682,1302,2024-01-25,945
17683,1787,2024-01-02,1593
17684,6554,2024-03-16,1553
17685,9040,2024-03-10,722
17686,2530,2024-02-18,1993
17687,9862,2024-01-26,1788
17688,485,2024-01-30,1592
17689,9565,2024-02-27,1861
17690,8196,2024-01-27,1848
17691,2424,2024-03-29,973
17692,635,2024-01-03,436
17693,7686,2024-02-09,1020
17694,9299,2024-02-20,1931
17695,762,2024-02-03,1032
17696,1519,2024-03-18,1610
17697,8098,2024-02-16,866
17698,756,2024-02-13,1754
17699,4508,2024-01-21,945
17700,9247,2024-03-24,330
17701,4328,2024-01-30,640
17702,84,2024-03-19,1866
17703,4016,2024-03-27,1516
17704,2277,2024-02-03,629
17705,6584,2024-02-26,1014
17706,3445,2024-02-08,459
17707,3348,2024-03-19,1268
17708,4964,2024-03-16,1169
17709,6950,2024-01-17,1853
17710,9993,2024-03-03,798
17711,7946,2024-02-24,1835
17712,8614,2024-02-26,1114
17713,5545,2024-01-01,1796
17714,7313,2024-03-17,281
17715,2437,2024-02-27,1061
17716,8879,2024-02-10,1001
17717,6863,2024-02-11,1689
17718,6968,2024-02-22,450
17719,3452,2024-01-10,300
17720,7872,2024-01-22,1494
17721,4361,2024-03-20,1571
17722,1838,2024-03-14,1793
17723,3210,2024-02-21,846
17724,3784,2024-01-24,935
17725,55,2024-02-26,1409
17726,9286,2024-02-29,1604
17727,5842,2024-01-12,1448
17728,3390,2024-01-01,1576
17729,2153,2024-01-15,658
17730,6403,2024-02-03,1078
17731,5603,2024-01-03,1351
17732,7048,2024-03-12,1697
17733,1003,2024-02-26,298
17734,1540,2024-02-11,1997
17735,8276,2024-01-06,1808
17736,1598,2024-01-27,708
17737,6984,2024-02-08,1869
17738,6811,2024-02-09,1008
17739,3940,2024-03-02,864
17740,3672,2024-01-11,1831
17741,776,2024-01-08,1833
17742,38,2024-02-08,1990
17743,9354,2024-03-26,1847
17744,4003,2024-02-27,1539
17745,1083,2024-03-19,859
17746,8475,2024-03-12,450
17747,1956,2024-03-18,1543
17748,2755,2024-02-04,1770
17749,5728,2024-03-24,234
17750,5850,2024-01-14,929
17751,8641,2024-01-07,1680
17752,9864,2024-02-22,1343
17753,6474,2024-02-20,1521
17754,7911,2024-01-02,211
17755,5935,2024-03-14,947
17756,4772,2024-03-26,1684
17757,290,2024-01-29,1352
17758,1348,2024-03-01,449
17759,8143,2024-03-03,1097
17760,8254,2024-03-08,1233
17761,7825,2024-02-07,1307
17762,5660,2024-02-19,1248
17763,6855,2024-02-24,835
17764,7686,2024-03-29,300
17765,9874,2024-01-25,719
17766,6419,2024-01-22,251
17767,1834,2024-01-09,212
17768,4963,2024-02-07,1045
17769,9642,2024-03-14,1578
17770,7667,2024-01-09,923
17771,7331,2024-01-24,350
17772,9074,2024-02-07,1170
17773,2196,2024-01-19,230
17774,9392,2024-03-28,1450
17775,8160,2024-03-05,1749
17776,3038,2024-03-27,1394
17777,6003,2024-01-24,1952
17778,7901,2024-03-18,892
17779,8139,2024-03-11,1677
17780,123,2024-01-08,685
17781,2679,2024-02-22,1751
17782,1382,2024-02-13,960
17783,6836,2024-03-17,661
17784,6365,2024-03-12,465
17785,8552,2024-03-19,359
17786,8976,2024-01-19,1283
17787,1681,2024-02-07,528
17788,4020,2024-01-07,788
17789,9608,2024-02-15,1530
17790,3753,2024-03-10,239
17791,9558,2024-03-03,1959
17792,5061,2024-03-12,839
17793,4082,2024-02-26,930
17794,3666,2024-03-02,1141
17795,133,2024-03-02,1593
17796,1068,2024-02-04,551
17797,1302,2024-01-19,654
17798,7424,2024-01-25,1651
17799,7924,2024-03-22,1803
17800,2482,2024-02-17,730
17801,1659,2024-02-03,840
17802,4616,2024-02-18,1571
17803,53,2024-02-23,1405
17804,257,2024-02-03,1007
17805,7442,2024-02-25,526
17806,2366,2024-02-22,821
17807,3269,2024-01-04,1149
17808,1728,2024-02-06,1203
17809,703,2024-02-18,1299
17810,9623,2024-02-02,1009
17811,9632,2024-02-22,358
17812,1811,2024-01-23,1932
17813,9320,2024-01-03,398
17814,7459,2024-03-07,1837
17815,9720,2024-01-30,1437
17816,2622,2024-03-03,1142
17817,7966,2024-02-27,473
17818,2239,2024-01-24,1252
17819,5441,2024-03-05,1458
17820,1022,2024-01-04,1850
17821,3386,2024-03-17,1275
17822,3182,2024-01-30,663
17823,1332,2024-03-20,363
17824,9759,2024-01-03,204
17825,3665,2024-02-25,1851
17826,6698,2024-02-01,1769
17827,7785,2024-02-10,618
17828,2539,2024-02-15,1720
17829,7459,2024-01-28,1919
17830,3570,2024-02-09,1153
17831,4321,2024-02-04,560
17832,2685,2024-01-17,749
17833,4180,2024-03-25,495
17834,9009,2024-03-25,1431
17835,8180,2024-03-09,544
17836,797,2024-01-06,1499
17837,23,2024-02-20,779
17838,452,2024-02-27,1813
17839,5437,2024-03-03,306
17840,767,2024-02-10,1696
17841,6321,2024-01-11,1634
17842,5395,2024-03-18,825
17843,2199,2024-01-06,1152
17844,2989,2024-01-30,951
17845,762,2024-01-24,276
17846,4645,2024-02-23,428
17847,5929,2024-03-10,1898
17848,6355,2024-02-06,583
17849,4868,2024-02-26,1098
17850,4452,2024-01-29,1085
17851,4564,2024-01-30,1985
17852,4705,2024-01-17,1927
17853,2168,2024-01-19,1143
17854,5652,2024-03-15,794
17855,4764,2024-01-10,1460
17856,3589,2024-01-30,1202
17857,1258,2024-03-24,659
17858,1213,2024-02-18,1119
17859,3858,2024-03-09,1520
17860,2692,2024-03-14,307
17861,1293,2024-03-13,447
17862,7120,2024-02-16,1311
17863,2415,2024-02-13,622
17864,5505,2024-01-26,586
17865,9528,2024-02-04,1647
17866,8041,2024-01-07,378
17867,9792,2024-02-21,1758
17868,7743,2024-02-28,1776
17869,3357,2024-03-05,1062
17870,7424,2024-03-27,1380
17871,5423,2024-03-27,1344
17872,2569,2024-01-22,1188
17873,7236,2024-01-28,1576
17874,4490,2024-01-08,562
17875,1060,2024-01-15,274
17876,4612,2024-02-20,1031
17877,3484,2024-01-22,1786
17878,9529,2024-01-06,217
17879,1445,2024-03-24,1383
17880,6276,2024-03-26,229
17881,4634,2024-03-16,1896
17882,1888,2024-01-31,719
17883,9160,2024-02-11,322
17884,6613,2024-03-29,1936
17885,7811,2024-03-13,570
17886,3778,2024-02-06,719
17887,3030,2024-01-01,1058
17888,2263,2024-02-22,1470
17889,2515,2024-01-03,1422
17890,598,2024-01-04,426
17891,6974,2024-01-29,331
17892,7694,2024-03-18,1562
17893,9922,2024-03-30,1624
17894,234,2024-02-22,346
17895,9404,2024-01-11,1486
17896,2467,2024-01-22,1002
17897,530,2024-03-07,1809
17898,7814,2024-03-13,613
17899,7953,2024-03-01,1367
17900,2331,2024-03-07,383
17901,4376,2024-03-11,290
17902,7670,2024-01-24,1763
17903,2476,2024-01-05,1595
17904,694,2024-03-22,200
17905,3874,2024-03-18,986
17906,3709,2024-02-09,818
17907,3052,2024-01-02,1638
17908,5049,2024-01-01,332
17909,3363,2024-02-10,1283
17910,9528,2024-03-09,1435
17911,9716,2024-01-10,646
17912,9876,2024-02-16,1260
17913,8126,2024-01-22,1452
17914,3884,2024-01-31,481
17915,8265,2024-02-07,1438
17916,2765,2024-03-20,1805
17917,5399,2024-01-21,650
17918,1877,2024-01-18,1188
17919,4455,2024-01-14,670
17920,765,2024-01-06,1151
17921,1590,2024-02-10,1658
17922,9630,2024-01-19,1073
17923,263,2024-02-16,339
17924,3802,2024-01-06,679
17925,5803,2024-02-17,468
17926,507,2024-03-13,1046
17927,1919,2024-01-23,975
17928,6699,2024-03-25,1868
17929,989,2024-01-07,1065
17930,8156,2024-02-14,845
17931,3568,2024-03-06,231
17932,6473,2024-03-11,1178
17933,9618,2024-02-01,1414
17934,3828,2024-03-19,1651
17935,7751,2024-02-22,1158
17936,8967,2024-02-13,1124
17937,4768,2024-02-23,1234
17938,2811,2024-03-04,1031
17939,1096,2024-03-24,646
17940,7173,2024-03-23,300
17941,2988,2024-03-22,898
17942,6794,2024-02-10,1002
17943,9802,2024-03-29,938
17944,8731,2024-01-19,930
17945,8594,2024-03-19,862
17946,199,2024-03-09,871
17947,6922,2024-03-03,1343
17948,9724,2024-02-25,222
17949,4123,2024-01-24,1662
17950,972,2024-02-19,1573
17951,5315,2024-02-13,412
17952,9826,2024-02-25,823
17953,1372,2024-01-13,1307
17954,6413,2024-02-01,784
17955,4011,2024-01-04,1328
17956,8368,2024-02-23,427
17957,865,2024-01-16,1906
17958,2102,2024-02-20,1714
17959,1243,2024-03-23,254
17960,347,2024-01-04,1130
17961,6223,2024-02-16,656
17962,970,2024-02-05,597
17963,1935,2024-03-17,1864
17964,5415,2024-02-03,1026
17965,8843,2024-02-22,1505
17966,9763,2024-01-09,673
17967,2569,2024-01-03,1921
17968,3797,2024-03-08,1920
17969,4139,2024-03-25,1049
17970,1590,2024-01-23,770
17971,5335,2024-02-23,1824
17972,8452,2024-01-07,672
17973,5538,2024-02-13,1140
17974,6753,2024-01-01,705
17975,8670,2024-01-20,1254
17976,2949,2024-02-13,857
17977,4033,2024-01-13,1599
17978,9083,2024-02-17,1117
17979,6457,2024-01-29,1203
17980,4716,2024-03-29,1676
17981,9678,2024-01-27,561
17982,6649,2024-01-13,850
17983,7739,2024-03-16,1208
17984,8095,2024-01-23,1284
17985,9581,2024-01-28,1944
17986,697,2024-03-19,1397
17987,1253,2024-01-09,1367
17988,6077,2024-01-11,1570
17989,1277,2024-03-14,442
17990,8724,2024-01-07,1890
17991,9420,2024-02-26,355
17992,5076,2024-02-05,345
17993,480,2024-01-30,1515
17994,1638,2024-01-01,1850
17995,9424,2024-02-24,883
17996,5036,2024-03-08,282
17997,937,2024-03-26,1331
17998,7736,2024-01-25,1057
17999,8175,2024-01-21,1738
18000,3054,2024-02-06,1631
18001,3543,2024-03-18,999
18002,2262,2024-01-06,1457
18003,8017,2024-01-11,747
18004,4404,2024-01-12,1137
18005,8245,2024-02-22,1310
18006,6291,2024-02-20,1793
18007,4938,2024-02-20,1702
18008,4592,2024-03-04,1950
18009,3988,2024-03-07,286
18010,9809,2024-03-29,1132
18011,763,2024-03-17,1890
18012,782,2024-01-08,1728
18013,6915,2024-03-12,706
18014,7950,2024-01-25,1690
18015,3163,2024-02-06,712
18016,9779,2024-03-24,1895
18017,5921,2024-01-03,1580
18018,3832,2024-03-30,1040
18019,8959,2024-03-14,695
18020,4872,2024-02-18,865
18021,6747,2024-03-21,516
18022,8454,2024-03-10,1654
18023,7192,2024-02-22,1080
18024,5983,2024-02-13,1315
18025,4333,2024-02-23,355
18026,5707,2024-03-02,1879
18027,9020,2024-03-10,386
18028,6603,2024-02-22,573
18029,7910,2024-02-22,372
18030,4720,2024-01-24,1708
18031,5593,2024-03-08,392
18032,9739,2024-03-13,1004
18033,6964,2024-02-21,551
18034,5897,2024-03-17,1882
18035,8898,2024-01-25,633
18036,7781,2024-02-25,594
18037,6719,2024-03-13,1869
18038,4815,2024-02-26,1050
18039,4682,2024-03-24,1631
18040,203,2024-02-05,1416
18041,3773,2024-03-26,1021
18042,8458,2024-03-08,1939
18043,1388,2024-02-05,915
18044,9265,2024-03-01,215
18045,1945,2024-01-23,992
18046,8418,2024-01-22,1577
18047,7263,2024-03-01,240
18048,1535,2024-03-19,459
18049,990,2024-02-10,222
18050,2698,2024-01-23,968
18051,3184,2024-01-12,1249
18052,7913,2024-01-29,1164
18053,3820,2024-02-29,1161
18054,2142,2024-02-04,509
18055,1737,2024-03-30,434
18056,4326,2024-02-18,1923
18057,4050,2024-03-15,1211
18058,9985,2024-03-05,1780
18059,4505,2024-03-27,1131
18060,844,2024-01-21,1686
18061,3143,2024-02-09,977
18062,667,2024-02-26,361
18063,2615,2024-01-04,1441
18064,5446,2024-03-29,1250
18065,6743,2024-03-02,271
18066,1863,2024-03-18,436
18067,777,2024-02-20,1327
18068,5826,2024-03-20,669
18069,4655,2024-02-24,1338
18070,4104,2024-01-31,714
18071,5541,2024-03-09,1962
18072,4002,2024-03-06,1640
18073,3424,2024-02-28,1942
18074,9829,2024-02-26,813
18075,6157,2024-01-28,1398
18076,1221,2024-02-22,1100
18077,2480,2024-03-13,1081
18078,9169,2024-01-17,437
18079,1026,2024-03-08,1729
18080,1118,2024-02-21,1334
18081,8396,2024-01-22,332
18082,9045,2024-03-04,1017
18083,7308,2024-03-14,1743
18084,2026,2024-02-04,327
18085,5649,2024-03-03,1754
18086,8398,2024-01-20,943
18087,7118,2024-03-03,1900
18088,5513,2024-03-04,661
18089,4677,2024-02-08,382
18090,3863,2024-03-15,1600
18091,9022,2024-01-05,1898
18092,2865,2024-01-10,1209
18093,6586,2024-01-03,1796
18094,322,2024-02-26,1763
18095,3832,2024-02-25,1906
18096,6463,2024-01-29,948
18097,6354,2024-01-25,831
18098,6457,2024-02-02,1057
18099,7251,2024-01-30,356
18100,6388,2024-02-06,395
18101,7870,2024-02-18,751
18102,9736,2024-03-19,321
18103,7005,2024-01-24,994
18104,7207,2024-02-15,525
18105,6351,2024-03-08,786
18106,8039,2024-01-30,656
18107,3308,2024-02-15,926
18108,552,2024-03-15,1271
18109,3337,2024-01-05,740
18110,6036,2024-03-14,271
18111,5487,2024-01-13,964
18112,4710,2024-03-05,1026
18113,6456,2024-03-20,1899
18114,9676,2024-01-04,990
18115,2053,2024-02-01,1435
18116,7869,2024-02-17,1344
18117,8172,2024-03-23,1079
18118,4516,2024-01-13,632
18119,4613,2024-01-23,1180
18120,28,2024-01-09,1203
18121,6012,2024-02-21,783
18122,7574,2024-02-10,1567
18123,6182,2024-01-17,886
18124,3544,2024-02-19,1416
18125,6636,2024-01-21,973
18126,5117,2024-01-05,684
18127,2283,2024-02-27,1363
18128,957,2024-03-30,1510
18129,5023,2024-01-23,406
18130,2058,2024-02-09,445
18131,2378,2024-03-13,1576
18132,3600,2024-03-25,822
18133,6024,2024-03-22,1285
18134,9211,2024-03-21,792
18135,9008,2024-01-01,1142
18136,703,2024-01-23,1491
18137,5145,2024-01-25,1030
18138,3688,2024-01-27,266
18139,3997,2024-02-20,715
18140,4969,2024-02-08,353
18141,8905,2024-01-07,334
18142,4270,2024-02-11,1415
18143,1222,2024-01-04,1207
18144,9749,2024-01-16,545
18145,7694,2024-03-07,336
18146,3504,2024-02-11,289
18147,6660,2024-01-29,1780
18148,2150,2024-01-02,211
18149,4238,2024-02-14,1882
18150,4622,2024-03-10,1054
18151,1789,2024-01-24,509
18152,7679,2024-01-17,946
18153,6623,2024-03-15,1792
18154,7427,2024-01-09,1547
18155,6558,2024-03-18,1539
18156,2611,2024-02-27,1685
18157,158,2024-02-16,1745
18158,639,2024-03-30,209
18159,2640,2024-03-07,1385
18160,8488,2024-02-08,1415
18161,1506,2024-02-26,1183
18162,178,2024-02-16,701
18163,994,2024-01-04,285
18164,8189,2024-03-24,618
18165,5217,2024-03-11,1697
18166,1427,2024-03-06,536
18167,1751,2024-02-07,1491
18168,1710,2024-01-11,1487
18169,405,2024-02-05,1699
18170,1741,2024-03-12,489
18171,695,2024-01-23,472
18172,3026,2024-02-25,1269
18173,9037,2024-02-28,941
18174,6006,2024-03-01,1511
18175,3016,2024-03-10,1747
18176,4820,2024-03-11,1567
18177,7081,2024-02-10,416
18178,6428,2024-01-18,1465
18179,880,2024-02-08,1191
18180,1498,2024-01-14,1149
18181,1747,2024-01-14,1933
18182,23,2024-02-12,741
18183,6586,2024-01-02,1541
18184,3158,2024-02-01,1934
18185,729,2024-01-10,917
18186,2544,2024-01-10,897
18187,697,2024-01-17,1562
18188,8599,2024-02-18,1185
18189,5186,2024-02-13,1274
18190,516,2024-02-16,1955
18191,2145,2024-02-05,1819
18192,1746,2024-03-07,1830
18193,1188,2024-02-27,1085
18194,1779,2024-03-23,247
18195,49,2024-03-27,1513
18196,9543,2024-01-23,1132
18197,9502,2024-01-05,728
18198,7456,2024-03-18,650
18199,9524,2024-02-03,1697
18200,4614,2024-03-08,1941
18201,5040,2024-03-15,586
18202,5577,2024-01-10,858
18203,4743,2024-02-13,1853
18204,8910,2024-01-20,1822
18205,9835,2024-03-09,580
18206,2010,2024-03-15,769
18207,7398,2024-03-17,590
18208,3999,2024-01-04,748
18209,9971,2024-01-06,933
18210,212,2024-03-03,1727
18211,8370,2024-01-01,402
18212,31,2024-03-25,1328
18213,7249,2024-03-17,746
18214,4861,2024-03-03,1514
18215,8525,2024-03-24,1088
18216,8969,2024-01-28,1842
18217,2054,2024-03-22,613
18218,5509,2024-01-23,446
18219,3189,2024-01-18,1432
18220,1667,2024-01-11,1732
18221,7509,2024-01-29,1365
18222,892,2024-02-22,823
18223,9976,2024-03-09,1376
18224,2468,2024-02-26,1668
18225,2708,2024-01-20,1804
18226,435,2024-02-03,1483
18227,9642,2024-02-07,1964
18228,3555,2024-03-03,940
18229,7023,2024-01-08,708
18230,7375,2024-03-23,1503
18231,9300,2024-03-04,1455
18232,2296,2024-03-06,1162
18233,6138,2024-03-12,271
18234,1095,2024-02-02,1207
18235,6467,2024-01-06,569
18236,6586,2024-03-20,363
18237,5636,2024-03-14,1615
18238,9892,2024-01-31,1934
18239,2977,2024-03-12,1449
18240,6276,2024-01-21,792
18241,136,2024-01-09,1122
18242,6657,2024-01-17,843
18243,2256,2024-02-08,1104
18244,3249,2024-02-12,1048
18245,1952,2024-01-03,449
18246,6563,2024-03-05,310
18247,8979,2024-01-30,269
18248,5230,2024-02-12,1697
18249,6743,2024-01-05,1630
18250,1047,2024-02-02,1719
18251,1021,2024-01-16,1840
18252,3342,2024-01-30,1730
18253,4773,2024-02-21,1298
18254,2041,2024-02-22,1899
18255,4801,2024-01-14,686
18256,1815,2024-03-02,1021
18257,6798,2024-03-21,934
18258,4592,2024-03-12,1039
18259,1371,2024-03-30,1191
18260,4578,2024-02-16,997
18261,6404,2024-01-23,1379
18262,4145,2024-02-29,466
18263,4970,2024-01-26,508
18264,8946,2024-01-25,563
18265,3662,2024-01-03,1028
18266,4310,2024-02-11,391
18267,4482,2024-01-28,603
18268,5303,2024-03-07,1894
18269,7018,2024-03-15,1754
18270,1322,2024-02-20,1337
18271,4183,2024-01-15,772
18272,3643,2024-01-22,1510
18273,3097,2024-01-02,1442
18274,9116,2024-01-09,1021
18275,8844,2024-01-24,1884
18276,6042,2024-01-04,832
18277,2182,2024-02-17,493
18278,7993,2024-02-14,947
18279,5240,2024-01-20,824
18280,5421,2024-01-19,1947
18281,29,2024-01-11,1586
18282,1974,2024-03-07,292
18283,7669,2024-03-21,1800
18284,9488,2024-03-27,536
18285,1942,2024-03-10,1942
18286,4985,2024-03-07,877
18287,4426,2024-03-27,299
18288,1083,2024-02-06,443
18289,6320,2024-01-22,1600
18290,2618,2024-01-07,1028
18291,2564,2024-02-05,893
18292,5152,2024-02-16,424
18293,6162,2024-01-25,1609
18294,6079,2024-03-23,669
18295,6244,2024-02-08,546
18296,5435,2024-02-24,953
18297,5761,2024-01-08,654
18298,7933,2024-01-24,299
18299,7856,2024-01-01,1846
18300,2500,2024-01-27,1681
18301,2887,2024-01-31,515
18302,4507,2024-01-07,887
18303,1440,2024-02-11,1679
18304,9869,2024-02-19,1544
18305,6790,2024-03-23,1102
18306,4018,2024-03-13,752
18307,1871,2024-02-23,1970
18308,5607,2024-03-15,380
18309,5883,2024-02-19,1268
18310,7832,2024-03-10,1335
18311,3736,2024-03-06,1825
18312,3220,2024-02-05,1432
18313,706,2024-02-09,1757
18314,3833,2024-01-22,1879
18315,4808,2024-02-16,916
18316,2383,2024-01-06,476
18317,8314,2024-02-05,732
18318,4485,2024-03-11,1700
18319,5233,2024-03-04,1746
18320,1766,2024-02-15,1428
18321,9420,2024-03-24,453
18322,4572,2024-01-23,986
18323,8750,2024-01-28,901
18324,1898,2024-03-18,674
18325,742,2024-03-26,1592
18326,8346,2024-03-21,1998
18327,8759,2024-02-29,1849
18328,8203,2024-01-31,1792
18329,1005,2024-01-17,326
18330,4945,2024-03-17,1584
18331,6370,2024-01-10,692
18332,7437,2024-03-07,1075
18333,6728,2024-01-01,1165
18334,8491,2024-01-06,452
18335,7123,2024-03-24,1036
18336,8720,2024-03-26,1101
18337,9280,2024-03-22,1421
18338,394,2024-02-22,1624
18339,2259,2024-01-25,1150
18340,7539,2024-03-15,1048
18341,292,2024-03-08,443
18342,355,2024-02-14,208
18343,8383,2024-03-16,1782
18344,7216,2024-01-20,1458
18345,4425,2024-03-25,1872
18346,2065,2024-01-11,610
18347,5638,2024-01-05,1374
18348,2844,2024-02-21,937
18349,7888,2024-01-20,1574
18350,147,2024-03-23,742
18351,3080,2024-01-11,1616
18352,3877,2024-03-06,1739
18353,9917,2024-01-26,1313
18354,2559,2024-03-22,1739
18355,4134,2024-01-12,1182
18356,9588,2024-03-28,501
18357,9047,2024-01-15,332
18358,9014,2024-02-04,295
18359,8451,2024-02-01,1210
18360,2070,2024-02-03,1873
18361,6450,2024-02-12,1259
18362,1907,2024-03-28,245
18363,1263,2024-02-01,1555
18364,8048,2024-02-19,1369
18365,3713,2024-02-01,1809
18366,6897,2024-03-15,1530
18367,8359,2024-01-12,1372
18368,821,2024-03-22,1622
18369,7925,2024-01-24,699
18370,9583,2024-02-03,560
18371,1134,2024-01-14,1944
18372,777,2024-01-15,662
18373,7396,2024-01-15,1871
18374,9441,2024-03-22,963
18375,8747,2024-02-16,1566
18376,5143,2024-02-27,1406
18377,3648,2024-01-10,577
18378,8848,2024-01-26,1769
18379,551,2024-02-12,1349
18380,8492,2024-01-20,1640
18381,9513,2024-01-31,429
18382,3980,2024-02-27,1935
18383,8614,2024-02-08,644
18384,3684,2024-01-07,1626
18385,7176,2024-03-23,1676
18386,5766,2024-03-14,296
18387,5267,2024-03-19,652
18388,8500,2024-01-27,477
18389,8952,2024-03-21,1300
18390,4702,2024-01-05,1914
18391,2547,2024-01-15,553
18392,4836,2024-02-23,1032
18393,135,2024-03-25,716
18394,6857,2024-03-22,1980
18395,1438,2024-02-07,600
18396,9021,2024-03-01,1203
18397,8515,2024-01-09,1580
18398,5933,2024-03-20,638
18399,9885,2024-01-09,1195
18400,2916,2024-02-10,1146
18401,4922,2024-03-03,353
18402,8838,2024-03-22,1817
18403,7456,2024-02-21,990
18404,317,2024-01-28,430
18405,2648,2024-02-08,298
18406,8574,2024-03-19,603
18407,1920,2024-03-10,1657
18408,936,2024-03-30,900
18409,9133,2024-01-16,747
18410,1781,2024-03-25,925
18411,8583,2024-03-01,1591
18412,6283,2024-03-24,326
18413,2173,2024-03-10,1363
18414,1400,2024-01-17,357
18415,1215,2024-01-12,1753
18416,2403,2024-01-30,1643
18417,6736,2024-03-29,586
18418,95,2024-02-19,884
18419,6160,2024-03-05,826
18420,8528,2024-01-25,223
18421,6556,2024-01-23,613
18422,6286,2024-02-18,1815
18423,3808,2024-03-24,1852
18424,9446,2024-03-04,441
18425,3607,2024-02-22,1802
18426,8665,2024-01-05,553
18427,5462,2024-01-15,1480
18428,9757,2024-01-06,645
18429,3177,2024-02-19,1025
18430,9112,2024-02-23,464
18431,6028,2024-01-14,1252
18432,9066,2024-02-21,1712
18433,918,2024-03-03,650
18434,153,2024-03-16,1222
18435,554,2024-03-11,1745
18436,3429,2024-02-10,694
18437,5396,2024-03-01,1947
18438,5935,2024-02-15,1157
18439,4103,2024-02-09,1499
18440,8430,2024-02-26,427
18441,8002,2024-03-23,627
18442,7904,2024-03-01,1661
18443,1617,2024-03-05,1238
18444,3399,2024-03-02,1171
18445,7429,2024-01-02,409
18446,1507,2024-02-16,1493
18447,833,2024-01-17,1584
18448,1411,2024-01-26,1138
18449,6634,2024-01-09,970
18450,431,2024-01-08,677
18451,4433,2024-01-22,1427
18452,4126,2024-01-31,1550
18453,3346,2024-01-18,1698
18454,1423,2024-03-30,339
18455,6656,2024-02-13,638
18456,4178,2024-01-29,523
18457,9254,2024-01-07,1057
18458,6586,2024-03-05,899
18459,4739,2024-03-14,1489
18460,3579,2024-02-06,921
18461,4785,2024-03-21,878
18462,5560,2024-01-31,1676
18463,4091,2024-02-13,319
18464,9442,2024-03-06,1804
18465,3206,2024-03-20,729
18466,9743,2024-02-02,1099
18467,7934,2024-03-02,1912
18468,8740,2024-01-03,1469
18469,6121,2024-01-21,766
18470,9730,2024-03-08,1470
18471,369,2024-02-14,1775
18472,2203,2024-02-12,1924
18473,649,2024-03-05,1917
18474,8934,2024-02-25,1833
18475,9076,2024-02-06,1398
18476,4608,2024-02-22,974
18477,4180,2024-03-20,317
18478,9181,2024-02-08,422
18479,4875,2024-01-24,1740
18480,9714,2024-03-01,223
18481,811,2024-02-11,1262
18482,5547,2024-02-19,1179
18483,2228,2024-03-26,1015
18484,8090,2024-02-09,1297
18485,8346,2024-02-19,1227
18486,4218,2024-01-18,391
18487,5302,2024-03-30,238
18488,9100,2024-01-27,754
18489,5668,2024-01-14,828
18490,2034,2024-03-30,242
18491,3195,2024-01-05,310
18492,9706,2024-03-16,445
18493,2190,2024-02-25,522
18494,2841,2024-01-22,659
18495,8359,2024-03-30,1049
18496,1127,2024-03-21,1940
18497,1048,2024-01-03,1450
18498,7828,2024-01-23,1694
18499,2731,2024-01-07,1272
18500,3855,2024-03-23,1567
18501,6347,2024-02-28,1911
18502,2091,2024-01-08,800
18503,7212,2024-03-14,1644
18504,1127,2024-03-20,960
18505,3406,2024-01-29,1113
18506,3802,2024-01-17,238
18507,812,2024-01-01,1359
18508,9759,2024-03-18,1536
18509,3556,2024-01-24,397
18510,4185,2024-03-10,1027
18511,8227,2024-03-23,1320
18512,9581,2024-02-29,1351
18513,4584,2024-02-12,434
18514,2793,2024-02-22,1698
18515,9218,2024-03-13,1494
18516,8439,2024-03-20,1304
18517,5403,2024-01-02,1390
18518,3294,2024-01-24,1662
18519,9737,2024-02-07,1606
18520,4451,2024-01-08,1183
18521,5421,2024-01-05,587
18522,9209,2024-03-18,1000
18523,2954,2024-01-14,1130
18524,5478,2024-03-19,1924
18525,9740,2024-03-05,1649
18526,5485,2024-03-07,1497
18527,3306,2024-01-01,1501
18528,1614,2024-03-27,334
18529,3585,2024-03-15,1990
18530,8411,2024-01-27,1244
18531,1030,2024-03-15,1020
18532,7128,2024-03-15,599
18533,5106,2024-03-10,1380
18534,5025,2024-01-18,706
18535,9538,2024-03-04,276
18536,1185,2024-01-30,439
18537,3681,2024-03-24,1030
18538,731,2024-01-13,1857
18539,3143,2024-03-08,451
18540,9913,2024-02-24,654
18541,3497,2024-01-20,1341
18542,5084,2024-02-29,941
18543,2187,2024-03-10,1441
18544,7739,2024-02-02,1566
18545,2588,2024-02-11,1627
18546,9113,2024-01-18,1799
18547,4552,2024-03-27,1476
18548,911,2024-03-04,1235
18549,1980,2024-02-01,387
18550,2894,2024-02-07,1877
18551,8215,2024-01-30,479
18552,1553,2024-01-23,307
18553,4337,2024-01-24,1976
18554,4874,2024-03-29,430
18555,5879,2024-01-29,420
18556,7651,2024-03-16,522
18557,6771,2024-03-05,665
18558,328,2024-03-04,594
18559,6798,2024-02-19,610
18560,277,2024-02-25,930
18561,1818,2024-02-18,235
18562,5499,2024-01-28,1580
18563,267,2024-02-26,409
18564,9027,2024-01-23,971
18565,8921,2024-01-12,942
